
=============================== Log Started [2026-02-09 22:29:30 GMT] ===============================
[2026-02-09 22:29:30,404:     agent.fmClient Instal]:     INFO - Using FM Client version: 5.2.9-beta
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509786, this is a LIMIT order for Widget Public Market to BUY 1 units at price 576
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509792, this is a LIMIT order for Widget Public Market to SELL 1 units at price 576
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509793, this is a LIMIT order for Widget Public Market to SELL 1 units at price 576
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509818, this is a LIMIT order for Widget Public Market to SELL 1 units at price 457
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509826, this is a LIMIT order for Widget Public Market to BUY 1 units at price 437
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509827, this is a LIMIT order for Widget Public Market to SELL 1 units at price 437
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509832, this is a LIMIT order for Widget Public Market to BUY 1 units at price 437
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509833, this is a LIMIT order for Widget Public Market to SELL 1 units at price 437
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509838, this is a LIMIT order for Widget Public Market to BUY 1 units at price 437
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509839, this is a LIMIT order for Widget Public Market to SELL 1 units at price 437
[2026-02-09 22:29:32,576:     agent.fmClient Instal]:     INFO - we have a new order : 51509844, this is a LIMIT order for Widget Public Market to BUY 1 units at price 437
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509845, this is a LIMIT order for Widget Public Market to SELL 1 units at price 437
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509846, this is a LIMIT order for Widget Public Market to SELL 1 units at price 437
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509847, this is a LIMIT order for Widget Public Market to BUY 1 units at price 437
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509874, this is a LIMIT order for Widget Public Market to BUY 1 units at price 457
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509952, this is a LIMIT order for Widget Public Market to SELL 1 units at price 459
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509954, this is a LIMIT order for Widget Public Market to BUY 1 units at price 459
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509960, this is a LIMIT order for Widget Public Market to SELL 5 units at price 503
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509961, this is a LIMIT order for Widget Public Market to BUY 5 units at price 503
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509963, this is a LIMIT order for Widget Public Market to SELL 3 units at price 503
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509964, this is a LIMIT order for Widget Public Market to BUY 3 units at price 503
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509970, this is a LIMIT order for Widget Public Market to SELL 1 units at price 503
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509971, this is a LIMIT order for Widget Public Market to BUY 1 units at price 503
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509972, this is a LIMIT order for Widget Public Market to BUY 1 units at price 503
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509974, this is a LIMIT order for Widget Public Market to SELL 1 units at price 503
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509976, this is a LIMIT order for Widget Public Market to SELL 1 units at price 491
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509980, this is a LIMIT order for Widget Public Market to BUY 1 units at price 491
[2026-02-09 22:29:32,577:     agent.fmClient Instal]:     INFO - we have a new order : 51509983, this is a LIMIT order for Widget Public Market to SELL 1 units at price 495
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51509984, this is a LIMIT order for Widget Public Market to BUY 1 units at price 495
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51509987, this is a LIMIT order for Widget Public Market to SELL 1 units at price 495
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51509988, this is a LIMIT order for Widget Public Market to BUY 1 units at price 495
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51509991, this is a LIMIT order for Widget Public Market to SELL 1 units at price 495
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51509992, this is a LIMIT order for Widget Public Market to BUY 1 units at price 495
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51509993, this is a LIMIT order for Widget Public Market to BUY 1 units at price 495
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51509995, this is a LIMIT order for Widget Public Market to SELL 1 units at price 495
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510178, this is a LIMIT order for Widget Public Market to BUY 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510179, this is a LIMIT order for Widget Public Market to SELL 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510184, this is a LIMIT order for Widget Public Market to BUY 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510185, this is a LIMIT order for Widget Public Market to SELL 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510190, this is a LIMIT order for Widget Public Market to BUY 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510191, this is a LIMIT order for Widget Public Market to SELL 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510196, this is a LIMIT order for Widget Public Market to BUY 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510197, this is a LIMIT order for Widget Public Market to SELL 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510198, this is a LIMIT order for Widget Public Market to SELL 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510202, this is a LIMIT order for Widget Public Market to BUY 1 units at price 500
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510223, this is a LIMIT order for Widget Public Market to BUY 1 units at price 507
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510225, this is a LIMIT order for Widget Public Market to SELL 1 units at price 507
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510229, this is a LIMIT order for Widget Public Market to BUY 1 units at price 507
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510231, this is a LIMIT order for Widget Public Market to SELL 1 units at price 507
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510235, this is a LIMIT order for Widget Public Market to BUY 1 units at price 507
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510237, this is a LIMIT order for Widget Public Market to SELL 1 units at price 507
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510241, this is a LIMIT order for Widget Public Market to BUY 1 units at price 507
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510243, this is a LIMIT order for Widget Public Market to SELL 1 units at price 507
[2026-02-09 22:29:32,578:     agent.fmClient Instal]:     INFO - we have a new order : 51510247, this is a LIMIT order for Widget Public Market to BUY 1 units at price 507
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510249, this is a LIMIT order for Widget Public Market to SELL 1 units at price 507
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510261, this is a LIMIT order for Widget Public Market to BUY 1 units at price 444
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510262, this is a LIMIT order for Widget Public Market to SELL 1 units at price 554
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510263, this is a LIMIT order for Widget Public Market to SELL 1 units at price 554
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510264, this is a LIMIT order for Widget Public Market to BUY 1 units at price 554
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510265, this is a LIMIT order for Widget Public Market to BUY 1 units at price 554
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510267, this is a LIMIT order for Widget Public Market to SELL 1 units at price 444
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510269, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510270, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510275, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510276, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510281, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510282, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510287, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510288, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510289, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510293, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510311, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510312, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510317, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510318, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510323, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510324, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510329, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510330, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510331, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510335, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510342, this is a LIMIT order for Widget Public Market to SELL 1 units at price 10
[2026-02-09 22:29:32,579:     agent.fmClient Instal]:     INFO - we have a new order : 51510343, this is a LIMIT order for Widget Public Market to BUY 1 units at price 10
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510348, this is a LIMIT order for Widget Public Market to BUY 4 units at price 10
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510351, this is a LIMIT order for Widget Public Market to SELL 4 units at price 10
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510352, this is a LIMIT order for Widget Public Market to SELL 1 units at price 5
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510354, this is a LIMIT order for Widget Public Market to BUY 1 units at price 5
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510357, this is a LIMIT order for Widget Public Market to SELL 1 units at price 10
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510359, this is a LIMIT order for Widget Public Market to BUY 1 units at price 10
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510361, this is a LIMIT order for Widget Public Market to SELL 1 units at price 10
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510362, this is a LIMIT order for Widget Public Market to BUY 1 units at price 10
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510363, this is a LIMIT order for Widget Public Market to BUY 1 units at price 495
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510364, this is a LIMIT order for Widget Public Market to SELL 1 units at price 569
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510367, this is a LIMIT order for Widget Public Market to SELL 1 units at price 495
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510368, this is a LIMIT order for Widget Public Market to SELL 1 units at price 485
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510369, this is a LIMIT order for Widget Public Market to SELL 1 units at price 485
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510371, this is a LIMIT order for Widget Public Market to BUY 1 units at price 485
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510372, this is a LIMIT order for Widget Public Market to SELL 1 units at price 485
[2026-02-09 22:29:32,580:     agent.fmClient Instal]:     INFO - we have a new order : 51510374, this is a LIMIT order for Widget Public Market to SELL 1 units at price 1
[2026-02-09 22:29:32,581:     agent.fmClient Instal]:     INFO - we have a new order : 51510375, this is a LIMIT order for Widget Public Market to BUY 1 units at price 1
[2026-02-09 22:29:32,581:     agent.fmClient Instal]:     INFO - we have a new order : 51510378, this is a LIMIT order for Widget Public Market to BUY 1 units at price 10
[2026-02-09 22:29:32,581:     agent.fmClient Instal]:     INFO - we have a new order : 51510380, this is a LIMIT order for Widget Public Market to SELL 1 units at price 10
[2026-02-09 22:29:32,581:     agent.fmClient Instal]:     INFO - we have a new order : 51510381, this is a LIMIT order for Widget Public Market to SELL 1 units at price 13
[2026-02-09 22:29:32,581:     agent.fmClient Instal]:     INFO - we have a new order : 51510382, this is a LIMIT order for Widget Public Market to BUY 1 units at price 13
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510383, this is a LIMIT order for Widget Public Market to BUY 1 units at price 485
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510384, this is a LIMIT order for Widget Public Market to BUY 1 units at price 50
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510385, this is a LIMIT order for Widget Public Market to SELL 1 units at price 50
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510386, this is a LIMIT order for Widget Public Market to BUY 1 units at price 485
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510387, this is a LIMIT order for Widget Public Market to SELL 1 units at price 485
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510389, this is a LIMIT order for Widget Public Market to SELL 1 units at price 15
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510390, this is a LIMIT order for Widget Public Market to BUY 1 units at price 15
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510391, this is a LIMIT order for Widget Public Market to SELL 1 units at price 18
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510392, this is a LIMIT order for Widget Public Market to BUY 1 units at price 18
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510394, this is a LIMIT order for Widget Public Market to BUY 1 units at price 20
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510395, this is a LIMIT order for Widget Public Market to SELL 1 units at price 20
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510396, this is a LIMIT order for Widget Public Market to SELL 1 units at price 24
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510397, this is a LIMIT order for Widget Public Market to BUY 1 units at price 24
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510398, this is a LIMIT order for Widget Public Market to SELL 1 units at price 36
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510399, this is a LIMIT order for Widget Public Market to BUY 1 units at price 36
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510406, this is a LIMIT order for Widget Public Market to BUY 1 units at price 20
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510407, this is a LIMIT order for Widget Public Market to SELL 1 units at price 20
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510412, this is a LIMIT order for Widget Public Market to SELL 1 units at price 20
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510413, this is a LIMIT order for Widget Public Market to BUY 1 units at price 20
[2026-02-09 22:29:32,582:     agent.fmClient Instal]:     INFO - we have a new order : 51510418, this is a LIMIT order for Widget Public Market to SELL 1 units at price 10
